-10	-6,15873101138861	-5,69866816522617	-5,56948565599598	-9,87016665121591	-6,84003295094459	-6,34712043639113	-7,36260197753533	-5,67861976103745	-6,88954801547197	-4,90139556121836	-5,8918878500107	-4,17076877487754	-8,87229593234933	-6,17754421082314	-9,50726115752654	-4,85040644934266	-4,7006063781321	-4,48349505970231	-7,25917816295683	-6,1976706763525	-6,75443158526723	-8,47144977009746	-6,04016748126636	-8,94888837783072	
-6,51982406360541	-10	-10,4020456841797	-10,3401702804616	-5,39013460849432	-10,8182060814046	-11,8542980130914	-10,3203676531655	-7,14231382281752	-12,6427553734557	-6,22929641628834	-10,3401702804616	-10,9199887757146	-6,09596996269517	-10,9940967478683	-13,5590461053299	-7,0267118131075	-7,87546633799117	-8,56183383156574	-6,12007451293399	-10,4909931701962	-9,73040470884076	-8,28348572590443	-6,75000679928687	-10	
-5,68202820970745	-10,4235518894007	-10	-10,1917502753434	-5,47896349985732	-10,3203676531655	-11,0333174610216	-5,51057736166097	-6,57897016476809	-6,17350505665992	-6,77969254115224	-10,4235518894007	-11,47960456365	-5,38223277536584	-10,2268415951546	-10,0933102025301	-6,75332355191286	-8,99469791386201	-6,17692173959234	-6,86758290271282	-11,7672866361018	-9,6470230999017	-7,68552085608655	-8,77572973395828	-12,8658989247699	
-5,41800196768772	-6,3668640466166	-7,21956902486179	-10	-5,16979992824423	-6,85708573932731	-7,52595988353105	-6,27285439062747	-5,27998320753615	-9,12229457096672	-6,94097490147017	-6,88827978448398	-6,88954801547197	-5,57833828446018	-7,31197081677016	-9,8333526780932	-6,5934937276215	-5,87933246536348	-5,38900194519894	-6,91135773176652	-8,32793748847526	-6,4739818113773	-6,81557602065557	-6,98466785806162	-12,8658989247699	
-4,60805953381859	-6,00707131941119	-5,34336349430193	-4,42138395885165	-10	-5,81838170341261	-6,42734759486294	-5,90483987376546	-5,44442221890975	-7,56135100847123	-5,15703932372273	-5,29468277559818	-4,47727801415343	-5,79517481750963	-5,70972228728929	-7,54045289083362	-4,12560218283948	-4,38869474157003	-4,75157421561457	-7,23200257757787	-6,0157727586244	-5,37802519552583	-5,08549137094344	-6,18253797900363	-9,30343339551163	
-6,16393855876736	-8,39426013140634	-8,14740005347481	-8,50280029998154	-6,25621281112604	-10	-9,07040973559771	-7,40206711974429	-5,89916744068747	-10,8509959042276	-7,16629182152418	-7,96062414633148	-9,03725752828081	-5,50261933780687	-8,42324766827959	-11,3618215279936	-6,36950107960077	-7,56010954338317	-5,66996169829434	-7,05850746749468	-9,76355691615766	-7,86699888689207	-6,78997834612161	-8,17226009079421	-13,5590461053299	
-6,04752145693898	-7,96805912481899	-8,52860818393741	-8,48700218310495	-5,84102749911909	-8,07010837917316	-10	-5,71128356785624	-6,48450600870289	-10,0180867812925	-6,91655930396259	-8,13189586693884	-7,69116261999322	-6,17381518226328	-8,53846048038043	-10,7258327612736	-6,56832930563337	-6,98397026473023	-6,38547100075307	-7,09601664840918	-9,67748230738641	-7,55515903822331	-7,47568629351761	-8,47454096266714	-14,2521932858898	
-4,51198966127048	-8,46223311499254	-8,5584611470871	-8,9588884611653	-3,70257154706547	-8,57543948362151	-9,52480546717745	-10	-4,70881513974103	-10,6686743474337	-8,53846048038043	-8,01582369568609	-8,49962064706416	-5,35082672183302	-8,74280494926182	-11,4189799418336	-7,1621164501137	-7,55886961761985	-5,85423418239726	-6,99589604619911	-10,4455307961195	-7,75843944603811	-7,58523649346059	-7,54167017643737	-13,1535809972217	
-6,46647238935517	-7,67711744529017	-5,59263285318664	-5,8676176190884	-6,03745745250749	-6,51894763936	-6,07861779925564	-7,8403750181799	-10	-7,36975581489195	-5,65508047129768	-5,84704959828218	-3,98472255970044	-5,73760348034367	-7,0267118131075	-9,79784598963629	-6,02615485640431	-4,80000537780563	-4,75863077218392	-7,33746239317123	-6,55189808246968	-7,71695201487614	-7,59033854534448	-11,3077543067234	-8,25325672394311	
-7,66051955388114	-9,08740731196628	-9,79784598963629	-10,0778060159942	-5,94128652872134	-9,12229457096672	-10,3203676531655	-8,62457217219916	-6,82030136908199	-10	-8,66494462748955	-9,42387954858749	-7,27304801082099	-7,99836447431432	-10,0475006664988	-12,8658989247699	-10,2819013723377	-7,4520232175876	-7,90831285176346	-9,57936445142789	-11,47960456365	-8,43508212592659	-11,2564610123358	-8,35779045162495	-10	
-5,3379704651865	-7,38734550791893	-7,65914875174736	-5,86670458547099	-4,92959623156794	-6,90941409655795	-8,34955995248843	-7,50109181695303	-5,20096588557069	-7,9624777149808	-10	-7,16128346380981	-8,17455104254076	-5,45449370577087	-7,64419266059371	-10,7258327612736	-7,80806202918935	-6,40873688151368	-6,13517919815248	-6,98676356263584	-8,15411900372355	-7,29755442100881	-5,08988836295217	-5,40901118786719	-12,8658989247699	
-5,35711175413563	-7,25551179771326	-9,02644661217659	-9,48150866142413	-5,03855834696418	-8,73876453972481	-9,78628516723521	-8,17914875178939	-6,01259983158383	-10,9940967478683	-8,77572973395828	-10	-8,50919009808031	-5,77207910271498	-6,56694967791396	-11,8542980130914	-7,8960856251939	-7,13255764787216	-7,10306168733239	-7,11332628594427	-11,3077543067234	-7,89782324509244	-7,46434830358022	-6,76445952445335	-14,2521932858898	
-5,55618467700889	-7,19947223665747	-5,88419640083568	-4,47245654078984	-5,07128172460442	-7,12610601259067	-4,62294523010896	-6,72386151918255	-5,58330958123313	-7,19774362775685	-6,98048957900243	-7,38213987409167	-10	-5,16616974842099	-7,73748059501727	-9,19594748054149	-8,04763552332111	-5,61455394139769	-4,58278384972066	-7,39889419270372	-7,96805912481899	-6,91525637218218	-7,11412025184545	-6,8173454106778	-10,1917502753434	
-6,48704838295366	-6,72171329064426	-6,66488277986718	-5,9971443831375	-7,64149724117204	-4,94065103340465	-7,02962726706762	-7,03255124575906	-6,64431521261129	-6,28387378587708	-5,8425853051535	-5,31221910860016	-4,47223021963916	-10	-6,42375692673221	-10,6146071261634	-4,7611954563988	-5,88095114995786	-5,26687322524068	-4,56829311534011	-6,71263445658876	-5,57203126619542	-5,76196027605634	-7,55269294572812	-10,0036980438404	
-5,88396424761352	-9,56084540366065	-10,2091420180552	-10,4020456841797	-5,57356174859603	-9,54266308457746	-10,4909931701962	-7,45872715330979	-6,73250088177326	-11,4189799418336	-6,44753398883369	-9,23491344907487	-10,7556857244233	-5,91054466698849	-10	-12,6427553734557	-6,10838530911831	-7,59289936620616	-6,88701315986878	-7,24278435318116	-12,4604338166617	-9,25498101212568	-6,86758290271282	-8,79260777174564	-10	
-12,8658989247699	-10	-10	-10	-10	-10	-10	-10	-14,2521932858898	-10	-10	-10	-10	-10	-10	-10	-10	-14,2521932858898	-13,1535809972217	-6,94700507049676	-10	-13,5590461053299	-10	-10	-10	
