-6,96519329090591	-11,7750520638349	-11,6732693695249	-10,7897684604737	-6,91357990805481	-6,99923535263331	-12,4681992443948	-8,87874557041887	-7,63248439161218	-11,6415206712103	-7,80476015028273	-11,0297191301043	-12,4681992443948	-7,56081030026403	-10	-15,1072565740101	-6,71155328018153	-9,79405059496827	-8,28505918338956	-8,40775623384838	-12,3346678517703	-11,8491600359886	-8,07639909789393	-11,8114197080057	-12,1628175948436	
-13,7209622128902	-10	-15,1072565740101	-15,1072565740101	-15,1072565740101	-10	-10	-10	-14,4141093934501	-10	-10	-15,1072565740101	-10	-14,4141093934501	-10	-10	-10	-15,1072565740101	-15,1072565740101	-8,70533937728287	-15,1072565740101	-10	-10	-10	-10	
-4,95909883961544	-6,01885787283911	-7,07814951939032	-5,11603290716984	-4,53632433826635	-6,43717063649067	-5,95836616435009	-6,25716896732049	-5,23216849599562	-6,17782129020663	-6,47441595906785	-6,18233417283258	-5,74385182630703	-6,08372782410069	-7,50485523834424	-10,8731500694128	-10	-5,21994921770296	-5,36699408257689	-5,46143931985774	-6,88550884566343	-6,09719808420482	-6,64051492608991	-9,29911408402961	-6,4902180476241	
-5,55460390893098	-7,04829655624064	-4,79500934641633	-5,99254643304912	-4,26926516018041	-7,46954014134525	-6,50370221694577	-6,95678866238605	-4,75953201886522	-7,04861286179444	-7,18862792066781	-6,83366477581042	-7,27603635940576	-5,65711220982655	-6,42200979759757	-11,2360555631022	-7,83070017129134	-10	-4,44030318200503	-6,56244821556084	-7,35191776116355	-6,40043525061742	-4,76557860875306	-8,96092731634116	-7,25871309155337	
-5,43135994771542	-7,24053428887333	-9,76492232204524	-5,6777806721172	-3,89489580732262	-7,64676626818472	-6,8761467336819	-6,540321290699	-5,33553055265618	-7,98681220161757	-6,86160967313619	-6,96402982364261	-7,10055572856969	-6,6634946606797	-8,66471640754185	-11,4963386613658	-6,03113354415368	-5,60342602929911	-10	-5,85251661473719	-7,25171189609439	-6,1465320736792	-5,86512687954446	-10,0135063732033	-5,99883819175925	
-8,22379398759696	-7,13134821384452	-6,26075963545122	-7,24206861982259	-4,90975702532728	-5,77975558226029	-6,75258231209159	-7,39705137957752	-8,29932163031013	-8,03738244555148	-7,44431872354852	-6,06521651746557	-4,40214867458337	-10,0966212799138	-8,03738244555148	-12,9100319966738	-5,82394458957805	-5,42710009036846	-6,21932775500675	-10	-8,45827202398528	-8,13934737220817	-8,5792986563875	-12,4681992443948	-8,95452387930595	
-8,365555879358	-12,0627341362866	-12,2168848161139	-11,8883807491419	-5,83094121311034	-12,4681992443948	-11,1182725274458	-12,2740432299538	-7,22796508892778	-11,5237376355539	-13,497818661576	-12,6223499242221	-12,9100319966738	-5,71609577136618	-13,497818661576	-10	-12,3346678517703	-11,8883807491419	-12,3992063729078	-11,8883807491419	-10	-13,1613464249547	-13,1613464249547	-15,1072565740101	-13,315497104782	
-5,39046011078582	-10,6646053175197	-12,4681992443948	-9,90875954274423	-5,24876638740466	-11,0999233887776	-10,3798687552977	-10,3281330808985	-5,3765759858993	-10,502086388022	-10,4344277395481	-10,9025639546191	-10,5429083825422	-6,409076048813	-12,5423072165485	-15,1072565740101	-10,4067762082176	-9,10090341440832	-10,980122188965	-6,78997880778882	-10,980122188965	-10	-8,93347047010812	-10,2019817955716	-11,6732693695249	
-11,4696704142837	-13,7209622128902	-12,5423072165485	-11,9717623580809	-10,3623244456468	-12,804671481016	-12,2740432299538	-13,0278150323302	-9,60599836346533	-12,9100319966738	-13,315497104782	-13,1613464249547	-13,0278150323302	-12,9100319966738	-10,4532962238525	-15,1072565740101	-14,0086442853419	-12,1628175948436	-10,7252299393362	-11,8883807491419	-12,4681992443948	-12,9100319966738	-10	-14,4141093934501	-12,9100319966738	
-9,94247060008654	-10,8731500694128	-11,0819048832749	-10,7634511521564	-10,1033102680646	-12,0627341362866	-11,6107490125436	-11,7060591923479	-10,6646053175197	-11,2360555631022	-10,8167971328617	-10,5325455955067	-10,2320592508089	-10,443817479898	-10,5429083825422	-10	-10,9328693041144	-9,23232584315802	-10,0833760531638	-10,9483734906504	-12,5423072165485	-11,3460564583165	-10	-10	-11,8883807491419	
-7,67773573122359	-9,66483886348826	-11,3695869557267	-9,06462374032767	-6,07293764627935	-10,4532962238525	-9,49048547634348	-10,2709746670586	-6,7756703303793	-10,0768186526176	-8,72206217501233	-10,6186202042779	-10,2552263100904	-8,30153402059307	-10,8445766969687	-14,4141093934501	-10,7128074193376	-9,48323906782272	-7,04073508354006	-5,40191512861485	-9,98329259460679	-7,30341327047128	-10,0638314570908	-12,5423072165485	-10	
