-10	-6,15847266191478	-5,7000307402644	-5,57444864954252	-9,87326349781321	-6,83891165329417	-6,34763853777601	-7,36062009305361	-5,714966523682	-9,18638593026686	-6,89518615949794	-4,90484005252627	-5,89873528703367	-4,1712742967781	-8,88001172480293	-6,18032977337124	-9,5190916840926	-4,85565258998053	-4,70427209340719	-4,4899158820806	-7,26411324536589	-6,19759593767151	-6,76197288362495	-8,47763780926444	-6,0435357351119	-8,9619853077626	-14,2552901324871	-11,8573948596887	-12,645852220053	-14,2552901324871	-13,5621429519271	-12,8689957713672	-14,2552901324871	-13,5621429519271	-10	-10	
-6,51767384962919	-10	-10,5664106783732	-10,426648735998	-5,39422358896933	-10,8213029280019	-11,952705039493	-10,3234644997628	-7,25404451041762	-9,42697639518479	-12,645852220053	-6,23501965966786	-10,3634698343765	-10,8540927508249	-6,1126449465443	-11,2595578589331	-13,5621429519271	-7,02762763375844	-7,86337301909449	-8,56831477614727	-6,12552568669292	-10,4711004985688	-9,8364495246905	-8,2713538517999	-6,75531359153497	-10	-10	-10	-10	-10	-14,2552901324871	-10	-10	-10	-10	-10	
-5,67926215534996	-10,5176205142037	-10	-10,2479569472546	-5,48314469324199	-10,3432671270589	-11,0772363021391	-5,51319493674178	-6,58346333460831	-12,3093799834318	-6,17753256875017	-6,7782516601674	-10,4940900167935	-11,3649183745909	-5,38462712808107	-10,1948471219407	-10,0964070491274	-6,75863769431881	-9,00826606032661	-6,17629187380194	-6,8688192836572	-11,7703834826991	-9,52790231377475	-7,69709232967483	-8,78722999135196	-12,8689957713672	-10	-12,8689957713672	-13,156677843819	-13,156677843819	-10	-14,2552901324871	-10	-10	-10	-10	
-5,41717353483927	-6,37109019881106	-7,23509942417517	-10	-5,1699462506856	-6,86141184237934	-7,53990674615241	-6,27629376163298	-5,31846597748979	-8,67934102934078	-9,13729632007034	-6,94473997395267	-6,89518615949794	-6,89645923414474	-5,58160614431142	-7,32479536653547	-9,82447333364378	-6,5980073395089	-5,88474252141234	-5,39550063774168	-6,91835321877948	-8,33371171284328	-6,48211645200456	-6,81631854009123	-6,99617400438999	-12,8689957713672	-13,156677843819	-10,405142530777	-11,3649183745909	-12,3093799834318	-11,952705039493	-11,6903407750256	-12,8689957713672	-12,8689957713672	-12,8689957713672	-12,8689957713672	
-4,61186948536977	-6,01200760943872	-5,35256246845157	-4,42658000690879	-10	-5,82518104797797	-6,42725210036126	-5,91054737806955	-5,51735627437296	-8,21265729880471	-7,56818152462058	-5,16238285740301	-5,29765086406745	-4,48054545584369	-5,80487797476121	-5,71477111576736	-7,53869535896612	-4,12865902863676	-4,39272874656361	-4,75819311613563	-7,21826251780082	-6,02019463522874	-5,37958368785848	-5,08733547700735	-6,19002492358936	-9,32803644732989	-10	-9,47616663937557	-10,405142530777	-11,3649183745909	-12,0580655551509	-11,7703834826991	-12,1758485908073	-12,645852220053	-11,4827014102473	-11,3649183745909	
-6,16734257784442	-8,40021821028467	-8,17079071941192	-8,49638835860981	-6,26844523132571	-10	-9,07914039991327	-7,40516396634159	-5,929499606601	-9,62056114425746	-10,8879943025006	-7,17106371038918	-7,96743157232531	-9,0512834454103	-5,50698522010747	-8,44714764250665	-11,4220767884309	-6,37222078118134	-7,57192918672082	-5,6747466255701	-7,05860356165274	-9,75548046215683	-7,87856318458847	-6,79422461813281	-8,21265729880471	-13,5621429519271	-10	-10,8879943025006	-11,5472399313849	-11,7703834826991	-13,5621429519271	-10	-14,2552901324871	-14,2552901324871	-12,8689957713672	-10	
-6,05472733547853	-7,98241312594093	-8,5284423848999	-8,48384900935708	-5,84590489370516	-8,0690815085866	-10	-5,7157485374071	-6,50726160805472	-10,4711004985688	-10,0211836278898	-6,92096078218656	-8,14382279298442	-7,69002516245173	-6,18032977337124	-8,54486311511223	-10,7587825710206	-6,56958707125255	-6,99266153151285	-6,38550622995695	-7,08825225557487	-9,72269063933384	-7,56320638998047	-7,48106624612948	-8,47146495015736	-14,2552901324871	-10	-11,6903407750256	-12,463530663259	-13,5621429519271	-13,5621429519271	-14,2552901324871	-14,2552901324871	-10	-13,5621429519271	-10	
-4,51638245526876	-8,47146495015736	-8,54486311511223	-8,96702310179256	-3,70564219061536	-8,60984323484386	-9,536791261192	-10	-4,71543020931755	-10,3432671270589	-10,671771194031	-8,53497835587968	-8,02284211593657	-8,50589714657884	-5,35651477342602	-8,73382921462485	-11,4827014102473	-7,1719022848618	-7,560728073966	-5,85958683865857	-7,00040532240976	-10,405142530777	-7,76456659798459	-7,59088111213669	-7,53266033763165	-13,5621429519271	-10	-10,4940900167935	-12,8689957713672	-14,2552901324871	-10	-12,3093799834318	-10	-13,5621429519271	-14,2552901324871	-13,5621429519271	
-6,73668291567184	-7,68861770268385	-5,59798723308621	-5,86888923132088	-6,2055438415349	-6,5220444859573	-6,08002402837503	-7,84511525052093	-10	-10,0809028625915	-7,37285266148925	-5,65393963306413	-5,86230054453016	-3,98987147386653	-5,86524872673134	-7,03345430719865	-9,81263887599678	-6,02631248912878	-4,80223890370417	-4,76089927429318	-9,20543412523756	-6,56135280697782	-7,7287952729163	-7,90266073616753	-11,2595578589331	-8,26382558537911	-14,2552901324871	-14,2552901324871	-14,2552901324871	-14,2552901324871	-14,2552901324871	-14,2552901324871	-10	-10	-10	-10	
-7,97676870832125	-10	-10	-13,156677843819	-7,880265312659	-10	-10	-13,5621429519271	-9,37248820990072	-10	-10	-14,2552901324871	-10	-10	-7,9220105043474	-14,2552901324871	-10	-13,5621429519271	-10	-14,2552901324871	-7,55825588482061	-10	-10	-13,5621429519271	-10	-10	-10	-14,2552901324871	-10	-10	-10	-10	-10	-10	-10	-13,5621429519271	
-7,66636365495357	-9,10199853798932	-9,72269063933384	-10,0809028625915	-5,9465982156482	-9,10779565567364	-10,3634698343765	-8,63127262629976	-6,82993224545994	-12,1758485908073	-10	-8,66804147408685	-9,45949958689035	-7,27614485741828	-8,00146132091162	-10,0656353904607	-12,8689957713672	-10,2663060859228	-7,44294503830962	-7,91140969836076	-9,59185103837503	-11,4827014102473	-8,44115960066203	-11,2595578589331	-8,34992828443252	-10	-10	-12,645852220053	-14,2552901324871	-10	-10	-14,2552901324871	-13,5621429519271	-10	-10	-12,8689957713672	
-5,34133627359284	-7,40093563023207	-7,67188091032833	-5,86888923132088	-4,93582633349256	-6,91380628012393	-8,35265679908573	-7,50418866355033	-5,21514513750703	-9,78938201383251	-7,97115597141629	-10	-7,16271641651242	-8,17307122211065	-5,45367016133975	-7,65134630788662	-10,7289296078709	-7,81434359185417	-6,41813048248542	-6,14216302826531	-6,98567338287892	-8,16851540557479	-7,2996975240908	-5,09466535275684	-5,41311908387538	-12,8689957713672	-10	-11,4827014102473	-12,8689957713672	-13,156677843819	-12,1758485908073	-12,463530663259	-12,463530663259	-13,156677843819	-10	-14,2552901324871	
-5,35979750103546	-7,22443265637097	-8,98743197342377	-9,51035800412384	-5,04225339896317	-8,76222868914655	-9,77795331800889	-8,17764788913806	-6,02711323653577	-10,9594532664828	-11,0772363021391	-8,79996901712939	-10	-8,51228694467761	-5,77455347808147	-6,57326862166022	-11,8573948596887	-7,90440441577235	-7,14459400950827	-7,10930566477271	-7,12119641129423	-11,3108511533207	-7,90266073616753	-7,46857318188201	-6,77260830433244	-14,2552901324871	-13,5621429519271	-11,6162328028718	-11,7703834826991	-12,0580655551509	-14,2552901324871	-13,156677843819	-12,8689957713672	-12,645852220053	-14,2552901324871	-10	
-5,56717342922927	-7,2077729111298	-5,88729324743298	-4,47753588541673	-5,07479060252193	-7,11801169522671	-4,62531879692985	-6,7318088199136	-5,6398818935739	-8,54486311511223	-7,19997728914734	-6,9842815942061	-7,3977760699417	-10	-5,16858740096909	-7,75400046194671	-9,20543412523756	-8,0507323699184	-5,61818284440552	-4,59075798231251	-7,40941025722304	-7,96002413104745	-6,9190044724658	-7,12039928092121	-6,82874106008979	-10,2299384417519	-13,5621429519271	-9,39547772812542	-10,3234644997628	-11,6903407750256	-12,3093799834318	-11,8573948596887	-13,156677843819	-13,5621429519271	-12,645852220053	-13,5621429519271	
-6,48972105138978	-6,71201678578165	-6,67255164357268	-6,0002412297348	-7,643249097654	-4,94456158647964	-7,03053672671912	-7,03564809235636	-6,79479982666176	-8,71402658732867	-6,28593239047075	-5,84724238833165	-5,31374465724421	-4,47793285709518	-10	-6,4260575949435	-10,6443722198429	-4,76150163859119	-5,88520580610907	-5,27097245257596	-4,57170140110029	-6,71201678578165	-5,57478832345883	-5,76567370884109	-7,55702207837168	-10,0067948904377	-10	-11,6903407750256	-11,6903407750256	-13,156677843819	-12,463530663259	-12,463530663259	-14,2552901324871	-13,5621429519271	-13,5621429519271	-14,2552901324871	
-5,88729324743298	-9,54575993117476	-10,2299384417519	-10,4711004985688	-5,57972660509942	-9,57315890536287	-10,5176205142037	-7,46182399990709	-6,74814905275949	-11,6903407750256	-11,4220767884309	-6,44737350356069	-9,23140961164082	-10,7587825710206	-5,91197425108215	-10	-12,645852220053	-6,11206338211965	-7,58833334005789	-6,89011000646608	-7,24588119977846	-12,463530663259	-9,25807785872298	-6,87130067450859	-8,79570461834293	-10	-10	-12,3093799834318	-10	-14,2552901324871	-13,156677843819	-14,2552901324871	-10	-10	-10	-10	
-13,156677843819	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-14,2552901324871	-13,5621429519271	-6,95010191709406	-10	-13,5621429519271	-10	-10	-10	-10	-10	-14,2552901324871	-10	-10	-14,2552901324871	-10	-10	-10	-10	
-5,21538227291245	-7,15691449389631	-6,83112485144507	-6,21807010135408	-4,31798103147546	-7,05710655538515	-7,1668813538117	-6,96909841778471	-5,14931077583565	-9,39547772812542	-7,10223849754961	-6,92488492064269	-6,46832312987222	-6,49995131964059	-5,0998284220209	-7,10145633090825	-10,284998218935	-10	-5,60619187019092	-5,35310668615208	-6,8052105626796	-7,68021429188747	-6,90220821197166	-6,66899382533437	-6,13559387952984	-13,5621429519271	-13,5621429519271	-10,1444162683138	-10,9230856223119	-11,8573948596887	-11,5472399313849	-12,3093799834318	-11,7703834826991	-11,952705039493	-11,952705039493	-12,3093799834318	
-5,05137032831383	-6,68175886974114	-6,25159279339273	-7,35355292583052	-4,80995669283955	-6,70410326519094	-7,67326499359427	-5,28003938284352	-5,12659374955142	-8,80855276082078	-7,50887800391372	-6,65288879682128	-6,54105898763801	-6,86387489781174	-5,09813958902503	-6,04952540725264	-8,79570461834293	-7,57569094664271	-10	-4,39314554348535	-5,93289601937592	-8,57171036514841	-6,04925236970828	-5,37651406077954	-7,54111960257762	-12,3093799834318	-13,156677843819	-10,2299384417519	-11,0772363021391	-11,0772363021391	-10,9230856223119	-11,7703834826991	-11,3649183745909	-11,4827014102473	-11,5472399313849	-11,952705039493	
-5,10586817548033	-6,9725289528815	-6,85405886807408	-7,43418266023063	-4,70391651256214	-7,10694438858703	-7,85503268717827	-3,41950071313783	-4,77828705528321	-9,40325986856748	-8,89399796677767	-6,08256102762162	-6,8359095495684	-7,41047465327883	-4,50169566952558	-7,51713763789114	-10,1777526885814	-5,79827166410693	-5,57921461601067	-10	-6,22618307786736	-9,08480613744894	-5,94143786508889	-5,24596495975212	-6,4612910429831	-11,0364143076189	-12,463530663259	-10,4940900167935	-11,0364143076189	-11,6903407750256	-11,6162328028718	-12,3093799834318	-11,952705039493	-11,952705039493	-11,5472399313849	-13,156677843819	
-7,08979665742625	-7,42225839970089	-6,65288879682128	-7,22531722078071	-6,89901025593635	-8,53170503053471	-6,6253144254593	-8,80855276082078	-7,21914163873656	-10,9594532664828	-8,98229057392335	-5,89031615404837	-6,89582249423147	-5,63265642861286	-8,40596535254024	-6,47415162264208	-12,463530663259	-5,56380755597417	-5,63355676179693	-5,42914273334354	-10	-9,82447333364378	-8,60280095221844	-10,1948471219407	-9,22485221109466	-9,88584228002007	-10	-14,2552901324871	-10	-10	-10	-10	-10	-10	-10	-10	
-7,33067773643853	-10	-13,5621429519271	-13,5621429519271	-5,01967195332664	-10	-10	-12,8689957713672	-6,5980073395089	-10	-10	-12,645852220053	-13,5621429519271	-12,463530663259	-7,78603981569132	-13,5621429519271	-10	-12,0580655551509	-11,952705039493	-12,0580655551509	-11,0772363021391	-10	-13,5621429519271	-13,156677843819	-9,69094194101926	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	
-5,23308820262643	-8,91775205278578	-8,97717547325658	-8,86166258613473	-5,65375579263711	-8,9619853077626	-10,0067948904377	-5,34876121489258	-5,61907023464922	-11,1642476791288	-10,6177039727607	-8,53826243108087	-8,8172108235639	-6,75200050181201	-6,1267049321126	-9,56394225025795	-11,7703834826991	-8,36918610103694	-7,55455902293928	-7,62724875630756	-9,97862401347104	-11,0772363021391	-10	-8,26382558537911	-8,84364408063206	-12,3093799834318	-10	-11,952705039493	-10	-10	-10	-10	-10	-10	-10	-10	
-8,84364408063206	-11,6162328028718	-8,69460850147157	-11,6162328028718	-9,02954345877389	-11,3649183745909	-12,463530663259	-10,2479569472546	-8,77882658055558	-14,2552901324871	-13,5621429519271	-11,8573948596887	-10,9594532664828	-12,463530663259	-10,405142530777	-8,36641217415421	-12,8689957713672	-11,6162328028718	-10,8213029280019	-8,23184253952606	-10,7895542296874	-10,9230856223119	-10,426648735998	-10	-9,76665376275495	-10	-10	-10	-14,2552901324871	-10	-10	-10	-10	-10	-10	-14,2552901324871	
-6,4770786579746	-7,11960278545895	-7,41688493163975	-7,5374854374634	-6,48717975396111	-7,50068603299913	-8,28148052061783	-7,22354887372397	-6,81514345182441	-9,536791261192	-9,72269063933384	-7,84183117531974	-7,39988133387717	-8,15946557005487	-5,69178603820761	-7,57443545369688	-10,7895542296874	-7,90092009168974	-6,356136649144	-6,33520693343386	-8,84364408063206	-9,536791261192	-6,99617400438999	-8,93717013864288	-10	-11,2107676947637	-10	-10,3432671270589	-10,8540927508249	-12,3093799834318	-12,463530663259	-12,8689957713672	-12,0580655551509	-13,5621429519271	-13,5621429519271	-13,156677843819	
-9,45126908775384	-12,463530663259	-13,5621429519271	-12,463530663259	-8,0690815085866	-13,5621429519271	-13,5621429519271	-12,8689957713672	-9,36494100426534	-13,156677843819	-14,2552901324871	-9,69094194101926	-13,5621429519271	-14,2552901324871	-9,67032265381652	-14,2552901324871	-10	-14,2552901324871	-11,952705039493	-12,1758485908073	-11,8573948596887	-13,5621429519271	-11,7703834826991	-9,8985813057975	-10,6177039727607	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	
-10,6443722198429	-11,3108511533207	-11,6903407750256	-12,1758485908073	-12,645852220053	-12,3093799834318	-12,645852220053	-12,0580655551509	-11,8573948596887	-12,8689957713672	-10,9971935944656	-11,4827014102473	-10,7895542296874	-12,3093799834318	-11,5472399313849	-10,7895542296874	-10	-13,156677843819	-10,3432671270589	-10,1444162683138	-14,2552901324871	-13,5621429519271	-11,6162328028718	-8,12189208949045	-10,8879943025006	-10	-10	-10,2663060859228	-10,426648735998	-10,9971935944656	-11,1642476791288	-11,952705039493	-10,8540927508249	-10,9594532664828	-10,8540927508249	-10,671771194031	
-11,1642476791288	-11,952705039493	-11,2107676947637	-14,2552901324871	-10,1444162683138	-11,1197959165579	-12,645852220053	-13,156677843819	-11,6162328028718	-10	-13,5621429519271	-12,8689957713672	-11,4827014102473	-13,5621429519271	-11,6903407750256	-12,463530663259	-14,2552901324871	-13,5621429519271	-11,2595578589331	-10,3234644997628	-13,5621429519271	-10	-13,5621429519271	-9,78938201383251	-12,8689957713672	-10	-9,56394225025795	-10	-10,128155747442	-10,3432671270589	-10,3432671270589	-10,2299384417519	-10,1444162683138	-10,0809028625915	-9,33530920665897	-9,55480976669468	
